ts_code,symbol,name,area,industry,list_date,delist_date,list_status,exchange,market
300928.SZ,300928,华安鑫创,北京,汽车配件,20210106,,L,SZSE,创业板
300927.SZ,300927,江天化学,江苏,化工原料,20210107,,L,SZSE,创业板
300926.SZ,300926,博俊科技,江苏,汽车配件,20210107,,L,SZSE,创业板
300925.SZ,300925,法本信息,深圳,软件服务,20201230,,L,SZSE,创业板
300923.SZ,300923,研奥股份,吉林,运输设备,20201224,,L,SZSE,创业板
300922.SZ,300922,天秦装备,河北,专用机械,20201225,,L,SZSE,创业板
300921.SZ,300921,南凌科技,深圳,互联网,20201222,,L,SZSE,创业板
300920.SZ,300920,润阳科技,浙江,塑料,20201225,,L,SZSE,创业板
300919.SZ,300919,中伟新材,贵州,电气设备,20201223,,L,SZSE,创业板
300918.SZ,300918,南山智尚,山东,纺织,20201222,,L,SZSE,创业板
300917.SZ,300917,特发服务,深圳,房产服务,20201221,,L,SZSE,创业板
300916.SZ,300916,朗特智能,深圳,元器件,20201202,,L,SZSE,创业板
300915.SZ,300915,海融科技,上海,乳制品,20201202,,L,SZSE,创业板
300913.SZ,300913,兆龙互连,浙江,通信设备,20201207,,L,SZSE,创业板
300912.SZ,300912,凯龙高科,江苏,汽车配件,20201207,,L,SZSE,创业板
300911.SZ,300911,亿田智能,浙江,家用电器,20201203,,L,SZSE,创业板
300910.SZ,300910,瑞丰新材,河南,化工原料,20201127,,L,SZSE,创业板
300909.SZ,300909,汇创达,深圳,元器件,20201118,,L,SZSE,创业板
300908.SZ,300908,仲景食品,河南,食品,20201123,,L,SZSE,创业板
300907.SZ,300907,康平科技,江苏,电气设备,20201118,,L,SZSE,创业板
300906.SZ,300906,日月明,江西,运输设备,20201105,,L,SZSE,创业板
300905.SZ,300905,宝丽迪,江苏,染料涂料,20201105,,L,SZSE,创业板
300904.SZ,300904,威力传动,宁夏,电气设备,20230809,,L,SZSE,创业板
300903.SZ,300903,科翔股份,广东,元器件,20201105,,L,SZSE,创业板
300902.SZ,300902,国安达,福建,专用机械,20201029,,L,SZSE,创业板
300901.SZ,300901,中胤时尚,浙江,服饰,20201029,,L,SZSE,创业板
300900.SZ,300900,广联航空,黑龙江,航空,20201029,,L,SZSE,创业板
300899.SZ,300899,上海凯鑫,上海,环境保护,20201016,,L,SZSE,创业板
300898.SZ,300898,熊猫乳品,浙江,乳制品,20201016,,L,SZSE,创业板
300897.SZ,300897,山科智能,浙江,电器仪表,20200928,,L,SZSE,创业板
300896.SZ,300896,爱美客,北京,医疗保健,20200928,,L,SZSE,创业板
300895.SZ,300895,铜牛信息,北京,软件服务,20200924,,L,SZSE,创业板
300894.SZ,300894,火星人,浙江,家用电器,20201231,,L,SZSE,创业板
300893.SZ,300893,松原安全,浙江,汽车配件,20200924,,L,SZSE,创业板
300892.SZ,300892,品渥食品,上海,乳制品,20200924,,L,SZSE,创业板
300891.SZ,300891,惠云钛业,广东,化工原料,20200917,,L,SZSE,创业板
300890.SZ,300890,翔丰华,上海,电气设备,20200917,,L,SZSE,创业板
300889.SZ,300889,爱克股份,深圳,电气设备,20200916,,L,SZSE,创业板
300888.SZ,300888,稳健医疗,深圳,医疗保健,20200917,,L,SZSE,创业板
300887.SZ,300887,谱尼测试,北京,电器仪表,20200916,,L,SZSE,创业板
300886.SZ,300886,华业香料,安徽,化工原料,20200916,,L,SZSE,创业板
300885.SZ,300885,海昌新材,江苏,机械基件,20200910,,L,SZSE,创业板
300884.SZ,300884,狄耐克,福建,IT设备,20201112,,L,SZSE,创业板
300883.SZ,300883,龙利得,安徽,造纸,20200910,,L,SZSE,创业板
300882.SZ,300882,万胜智能,浙江,电器仪表,20200910,,L,SZSE,创业板
300881.SZ,300881,盛德鑫泰,江苏,钢加工,20200901,,L,SZSE,创业板
300880.SZ,300880,迦南智能,浙江,电器仪表,20200901,,L,SZSE,创业板
300879.SZ,300879,大叶股份,浙江,农用机械,20200901,,L,SZSE,创业板
300878.SZ,300878,维康药业,浙江,中成药,20200824,,L,SZSE,创业板
300877.SZ,300877,金春股份,安徽,纺织,20200824,,L,SZSE,创业板
300876.SZ,300876,蒙泰高新,广东,化纤,20200824,,L,SZSE,创业板
300875.SZ,300875,捷强装备,天津,专用机械,20200824,,L,SZSE,创业板
300873.SZ,300873,海晨股份,江苏,仓储物流,20200824,,L,SZSE,创业板
300872.SZ,300872,天阳科技,西藏,软件服务,20200824,,L,SZSE,创业板
300871.SZ,300871,回盛生物,湖北,农业综合,20200824,,L,SZSE,创业板
300870.SZ,300870,欧陆通,深圳,电气设备,20200824,,L,SZSE,创业板
300869.SZ,300869,康泰医学,河北,医疗保健,20200824,,L,SZSE,创业板
300868.SZ,300868,杰美特,深圳,元器件,20200824,,L,SZSE,创业板
300867.SZ,300867,圣元环保,福建,环境保护,20200824,,L,SZSE,创业板
300866.SZ,300866,安克创新,湖南,元器件,20200824,,L,SZSE,创业板
300865.SZ,300865,大宏立,四川,专用机械,20200824,,L,SZSE,创业板
300864.SZ,300864,南大环境,江苏,环境保护,20200824,,L,SZSE,创业板
300863.SZ,300863,卡倍亿,浙江,汽车配件,20200824,,L,SZSE,创业板
300862.SZ,300862,蓝盾光电,安徽,电器仪表,20200824,,L,SZSE,创业板
300861.SZ,300861,美畅股份,陕西,矿物制品,20200824,,L,SZSE,创业板
300860.SZ,300860,锋尚文化,北京,文教休闲,20200824,,L,SZSE,创业板
300859.SZ,300859,西域旅游,新疆,旅游服务,20200806,,L,SZSE,创业板
300858.SZ,300858,科拓生物,北京,食品,20200727,,L,SZSE,创业板
300857.SZ,300857,协创数据,深圳,IT设备,20200727,,L,SZSE,创业板
300856.SZ,300856,科思股份,江苏,日用化工,20200722,,L,SZSE,创业板
300855.SZ,300855,图南股份,江苏,小金属,20200723,,L,SZSE,创业板
300854.SZ,300854,中兰环保,深圳,环境保护,20210916,,L,SZSE,创业板
300853.SZ,300853,申昊科技,浙江,专用机械,20200724,,L,SZSE,创业板
300852.SZ,300852,四会富仕,广东,元器件,20200713,,L,SZSE,创业板
300851.SZ,300851,交大思诺,北京,运输设备,20200717,,L,SZSE,创业板
300850.SZ,300850,新强联,河南,机械基件,20200713,,L,SZSE,创业板
300849.SZ,300849,锦盛新材,浙江,塑料,20200710,,L,SZSE,创业板
300848.SZ,300848,美瑞新材,山东,化工原料,20200720,,L,SZSE,创业板
300847.SZ,300847,中船汉光,河北,化工原料,20200709,,L,SZSE,创业板
300846.SZ,300846,首都在线,北京,软件服务,20200701,,L,SZSE,创业板
300845.SZ,300845,捷安高科,河南,软件服务,20200703,,L,SZSE,创业板
300844.SZ,300844,山水比德,广东,建筑工程,20210813,,L,SZSE,创业板
300843.SZ,300843,胜蓝股份,广东,元器件,20200702,,L,SZSE,创业板
300842.SZ,300842,帝科股份,江苏,电气设备,20200618,,L,SZSE,创业板
300841.SZ,300841,康华生物,四川,生物制药,20200616,,L,SZSE,创业板
300840.SZ,300840,酷特智能,山东,服饰,20200708,,L,SZSE,创业板
300839.SZ,300839,博汇股份,浙江,石油加工,20200630,,L,SZSE,创业板
300838.SZ,300838,浙江力诺,浙江,机械基件,20200608,,L,SZSE,创业板
300837.SZ,300837,浙矿股份,浙江,专用机械,20200605,,L,SZSE,创业板
300836.SZ,300836,佰奥智能,江苏,专用机械,20200528,,L,SZSE,创业板
300835.SZ,300835,龙磁科技,安徽,矿物制品,20200525,,L,SZSE,创业板
300834.SZ,300834,星辉环材,广东,化工原料,20220113,,L,SZSE,创业板
300833.SZ,300833,浩洋股份,广东,专用机械,20200520,,L,SZSE,创业板
300832.SZ,300832,新产业,深圳,医疗保健,20200512,,L,SZSE,创业板
300831.SZ,300831,ST派瑞,陕西,半导体,20200507,,L,SZSE,创业板
300830.SZ,300830,金现代,山东,软件服务,20200506,,L,SZSE,创业板
300829.SZ,300829,金丹科技,河南,食品,20200422,,L,SZSE,创业板
300828.SZ,300828,锐新科技,天津,机械基件,20200421,,L,SZSE,创业板
300827.SZ,300827,上能电气,江苏,电气设备,20200410,,L,SZSE,创业板
300826.SZ,300826,测绘股份,江苏,建筑工程,20200403,,L,SZSE,创业板
300825.SZ,300825,阿尔特,北京,汽车服务,20200327,,L,SZSE,创业板
300824.SZ,300824,北鼎股份,深圳,家用电器,20200619,,L,SZSE,创业板
300823.SZ,300823,建科智能,天津,专用机械,20200319,,L,SZSE,创业板
300822.SZ,300822,贝仕达克,深圳,元器件,20200313,,L,SZSE,创业板
300821.SZ,300821,东岳硅材,山东,化工原料,20200312,,L,SZSE,创业板
300820.SZ,300820,英杰电气,四川,电气设备,20200213,,L,SZSE,创业板
300819.SZ,300819,聚杰微纤,江苏,纺织,20200312,,L,SZSE,创业板
300818.SZ,300818,耐普矿机,江西,专用机械,20200212,,L,SZSE,创业板
300817.SZ,300817,双飞集团,浙江,机械基件,20200218,,L,SZSE,创业板
300816.SZ,300816,艾可蓝,安徽,汽车配件,20200210,,L,SZSE,创业板
300815.SZ,300815,玉禾田,安徽,环境保护,20200123,,L,SZSE,创业板
300814.SZ,300814,中富电路,深圳,元器件,20210812,,L,SZSE,创业板
300813.SZ,300813,泰林生物,浙江,医疗保健,20200114,,L,SZSE,创业板
300812.SZ,300812,易天股份,深圳,专用机械,20200109,,L,SZSE,创业板
300811.SZ,300811,铂科新材,深圳,矿物制品,20191230,,L,SZSE,创业板
300810.SZ,300810,中科海讯,北京,船舶,20191206,,L,SZSE,创业板
300809.SZ,300809,华辰装备,江苏,机床制造,20191204,,L,SZSE,创业板
300808.SZ,300808,久量股份,湖北,家用电器,20191129,,L,SZSE,创业板
300807.SZ,300807,天迈科技,河南,软件服务,20191219,,L,SZSE,创业板
300806.SZ,300806,斯迪克,江苏,塑料,20191125,,L,SZSE,创业板
300805.SZ,300805,电声股份,广东,广告包装,20191121,,L,SZSE,创业板
300804.SZ,300804,广康生化,广东,农药化肥,20230627,,L,SZSE,创业板
300803.SZ,300803,指南针,北京,软件服务,20191118,,L,SZSE,创业板
300802.SZ,300802,矩子科技,上海,专用机械,20191114,,L,SZSE,创业板
300801.SZ,300801,泰和科技,山东,化工原料,20191128,,L,SZSE,创业板
300800.SZ,300800,力合科技,湖南,环境保护,20191106,,L,SZSE,创业板
300798.SZ,300798,锦鸡股份,江苏,染料涂料,20191122,,L,SZSE,创业板
300797.SZ,300797,钢研纳克,北京,电器仪表,20191101,,L,SZSE,创业板
300796.SZ,300796,贝斯美,浙江,农药化肥,20191115,,L,SZSE,创业板
300795.SZ,300795,米奥会展,浙江,文教休闲,20191022,,L,SZSE,创业板
300793.SZ,300793,佳禾智能,广东,IT设备,20191018,,L,SZSE,创业板
300792.SZ,300792,壹网壹创,浙江,互联网,20190927,,L,SZSE,创业板
300791.SZ,300791,仙乐健康,广东,医疗保健,20190925,,L,SZSE,创业板
300790.SZ,300790,宇瞳光学,广东,元器件,20190920,,L,SZSE,创业板
300789.SZ,300789,唐源电气,四川,运输设备,20190828,,L,SZSE,创业板
300788.SZ,300788,中信出版,北京,出版业,20190705,,L,SZSE,创业板
300787.SZ,300787,海能实业,江西,元器件,20190815,,L,SZSE,创业板
300786.SZ,300786,国林科技,山东,环境保护,20190723,,L,SZSE,创业板
300785.SZ,300785,值得买,北京,互联网,20190715,,L,SZSE,创业板
300784.SZ,300784,利安科技,浙江,塑料,20240607,,L,SZSE,创业板
300783.SZ,300783,三只松鼠,安徽,食品,20190712,,L,SZSE,创业板
300782.SZ,300782,卓胜微,江苏,半导体,20190618,,L,SZSE,创业板
300781.SZ,300781,因赛集团,广东,广告包装,20190606,,L,SZSE,创业板
300780.SZ,300780,德恩精工,四川,机械基件,20190531,,L,SZSE,创业板
300779.SZ,300779,惠城环保,山东,环境保护,20190522,,L,SZSE,创业板
300778.SZ,300778,新城市,深圳,建筑工程,20190510,,L,SZSE,创业板
300777.SZ,300777,中简科技,江苏,化纤,20190516,,L,SZSE,创业板
300776.SZ,300776,帝尔激光,湖北,专用机械,20190517,,L,SZSE,创业板
300775.SZ,300775,三角防务,陕西,航空,20190521,,L,SZSE,创业板
300774.SZ,300774,倍杰特,北京,环境保护,20210804,,L,SZSE,创业板
300773.SZ,300773,拉卡拉,北京,软件服务,20190425,,L,SZSE,创业板
300772.SZ,300772,运达股份,浙江,电气设备,20190426,,L,SZSE,创业板
300771.SZ,300771,智莱科技,深圳,IT设备,20190422,,L,SZSE,创业板
300770.SZ,300770,新媒股份,广东,影视音像,20190419,,L,SZSE,创业板
300769.SZ,300769,德方纳米,深圳,化工原料,20190415,,L,SZSE,创业板
300768.SZ,300768,迪普科技,浙江,软件服务,20190412,,L,SZSE,创业板
300767.SZ,300767,震安科技,云南,橡胶,20190329,,L,SZSE,创业板
300766.SZ,300766,每日互动,浙江,互联网,20190325,,L,SZSE,创业板
300765.SZ,300765,石药创新,河北,生物制药,20190322,,L,SZSE,创业板
300763.SZ,300763,锦浪科技,浙江,电气设备,20190319,,L,SZSE,创业板
300762.SZ,300762,上海瀚讯,上海,通信设备,20190314,,L,SZSE,创业板
300761.SZ,300761,立华股份,江苏,农业综合,20190218,,L,SZSE,创业板
300760.SZ,300760,迈瑞医疗,深圳,医疗保健,20181016,,L,SZSE,创业板
300759.SZ,300759,康龙化成,北京,化学制药,20190128,,L,SZSE,创业板
300758.SZ,300758,七彩化学,辽宁,染料涂料,20190222,,L,SZSE,创业板
300757.SZ,300757,罗博特科,江苏,专用机械,20190108,,L,SZSE,创业板
300756.SZ,300756,金马游乐,广东,专用机械,20181228,,L,SZSE,创业板
300755.SZ,300755,华致酒行,云南,其他商业,20190129,,L,SZSE,创业板
300753.SZ,300753,爱朋医疗,江苏,医疗保健,20181213,,L,SZSE,创业板
300752.SZ,300752,隆利科技,深圳,元器件,20181130,,L,SZSE,创业板
300751.SZ,300751,迈为股份,江苏,专用机械,20181109,,L,SZSE,创业板
300750.SZ,300750,宁德时代,福建,电气设备,20180611,,L,SZSE,创业板
300749.SZ,300749,顶固集创,广东,家居用品,20180925,,L,SZSE,创业板
300748.SZ,300748,金力永磁,江西,矿物制品,20180921,,L,SZSE,创业板
300747.SZ,300747,锐科激光,湖北,专用机械,20180625,,L,SZSE,创业板
300746.SZ,300746,汉嘉数智,浙江,建筑工程,20180525,,L,SZSE,创业板
300745.SZ,300745,欣锐科技,深圳,汽车配件,20180523,,L,SZSE,创业板
300743.SZ,300743,天地数码,浙江,IT设备,20180427,,L,SZSE,创业板
300741.SZ,300741,华宝股份,西藏,食品,20180301,,L,SZSE,创业板
300740.SZ,300740,水羊股份,湖南,日用化工,20180208,,L,SZSE,创业板
300739.SZ,300739,明阳电路,深圳,元器件,20180201,,L,SZSE,创业板
300738.SZ,300738,奥飞数据,广东,软件服务,20180119,,L,SZSE,创业板
300737.SZ,300737,科顺股份,广东,其他建材,20180125,,L,SZSE,创业板
300736.SZ,300736,百邦科技,北京,通信设备,20180109,,L,SZSE,创业板
300735.SZ,300735,光弘科技,广东,元器件,20171229,,L,SZSE,创业板
300733.SZ,300733,西菱动力,四川,汽车配件,20180116,,L,SZSE,创业板
300732.SZ,300732,设研院,河南,建筑工程,20171212,,L,SZSE,创业板
300731.SZ,300731,科创新源,深圳,橡胶,20171208,,L,SZSE,创业板
300730.SZ,300730,科创信息,湖南,软件服务,20171205,,L,SZSE,创业板
300729.SZ,300729,乐歌股份,浙江,家居用品,20171201,,L,SZSE,创业板
300727.SZ,300727,润禾材料,浙江,化工原料,20171127,,L,SZSE,创业板
300726.SZ,300726,宏达电子,湖南,元器件,20171121,,L,SZSE,创业板
300725.SZ,300725,药石科技,江苏,化学制药,20171110,,L,SZSE,创业板
300724.SZ,300724,捷佳伟创,深圳,专用机械,20180810,,L,SZSE,创业板
300723.SZ,300723,一品红,广东,化学制药,20171116,,L,SZSE,创业板
300722.SZ,300722,新余国科,江西,航空,20171110,,L,SZSE,创业板
300721.SZ,300721,怡达股份,江苏,化工原料,20171115,,L,SZSE,创业板
300720.SZ,300720,海川智能,广东,电器仪表,20171106,,L,SZSE,创业板
300719.SZ,300719,安达维尔,北京,航空,20171109,,L,SZSE,创业板
300718.SZ,300718,长盛轴承,浙江,机械基件,20171106,,L,SZSE,创业板
300717.SZ,300717,华信新材,江苏,塑料,20171106,,L,SZSE,创业板
300716.SZ,300716,*ST泉为,广东,塑料,20171109,,L,SZSE,创业板
300715.SZ,300715,凯伦股份,江苏,其他建材,20171026,,L,SZSE,创业板
300713.SZ,300713,英可瑞,深圳,电气设备,20171101,,L,SZSE,创业板
300712.SZ,300712,永福股份,福建,建筑工程,20171031,,L,SZSE,创业板
300711.SZ,300711,广哈通信,广东,通信设备,20171101,,L,SZSE,创业板
300710.SZ,300710,万隆光电,浙江,通信设备,20171019,,L,SZSE,创业板
300709.SZ,300709,精研科技,江苏,元器件,20171019,,L,SZSE,创业板
300708.SZ,300708,聚灿光电,江苏,半导体,20171016,,L,SZSE,创业板
300707.SZ,300707,威唐工业,江苏,汽车配件,20171010,,L,SZSE,创业板
300706.SZ,300706,阿石创,福建,元器件,20170926,,L,SZSE,创业板
300705.SZ,300705,九典制药,湖南,化学制药,20171010,,L,SZSE,创业板
300703.SZ,300703,创源股份,浙江,文教休闲,20170919,,L,SZSE,创业板
300702.SZ,300702,天宇股份,浙江,化学制药,20170919,,L,SZSE,创业板
300701.SZ,300701,森霸传感,河南,元器件,20170915,,L,SZSE,创业板
300700.SZ,300700,岱勒新材,湖南,矿物制品,20170912,,L,SZSE,创业板
300699.SZ,300699,光威复材,山东,化纤,20170901,,L,SZSE,创业板
300698.SZ,300698,万马科技,浙江,通信设备,20170831,,L,SZSE,创业板
300697.SZ,300697,电工合金,江苏,铜,20170907,,L,SZSE,创业板
300696.SZ,300696,爱乐达,四川,航空,20170822,,L,SZSE,创业板
300695.SZ,300695,兆丰股份,浙江,汽车配件,20170908,,L,SZSE,创业板
300694.SZ,300694,蠡湖股份,江苏,汽车配件,20181015,,L,SZSE,创业板
300693.SZ,300693,盛弘股份,深圳,电气设备,20170822,,L,SZSE,创业板
300692.SZ,300692,中赋科技,安徽,环境保护,20170821,,L,SZSE,创业板
300691.SZ,300691,联合光电,广东,元器件,20170811,,L,SZSE,创业板
300690.SZ,300690,双一科技,山东,电气设备,20170808,,L,SZSE,创业板
300689.SZ,300689,澄天伟业,深圳,通信设备,20170809,,L,SZSE,创业板
300688.SZ,300688,创业黑马,北京,文教休闲,20170810,,L,SZSE,创业板
300687.SZ,300687,赛意信息,广东,软件服务,20170803,,L,SZSE,创业板
300686.SZ,300686,智动力,深圳,元器件,20170804,,L,SZSE,创业板
300685.SZ,300685,艾德生物,福建,医疗保健,20170802,,L,SZSE,创业板
300684.SZ,300684,中石科技,北京,元器件,20171227,,L,SZSE,创业板
300683.SZ,300683,海特生物,湖北,生物制药,20170808,,L,SZSE,创业板
300682.SZ,300682,朗新科技,江苏,软件服务,20170801,,L,SZSE,创业板
300681.SZ,300681,英搏尔,广东,汽车配件,20170725,,L,SZSE,创业板
300680.SZ,300680,隆盛科技,江苏,汽车配件,20170725,,L,SZSE,创业板
300679.SZ,300679,电连技术,深圳,元器件,20170731,,L,SZSE,创业板
300678.SZ,300678,中科信息,四川,软件服务,20170728,,L,SZSE,创业板
300677.SZ,300677,英科医疗,山东,医疗保健,20170721,,L,SZSE,创业板
300676.SZ,300676,华大基因,深圳,医疗保健,20170714,,L,SZSE,创业板
300675.SZ,300675,建科院,深圳,建筑工程,20170719,,L,SZSE,创业板
300674.SZ,300674,宇信科技,北京,软件服务,20181107,,L,SZSE,创业板
300673.SZ,300673,佩蒂股份,浙江,饲料,20170711,,L,SZSE,创业板
300672.SZ,300672,国科微,湖南,半导体,20170712,,L,SZSE,创业板
300671.SZ,300671,富满微,深圳,半导体,20170705,,L,SZSE,创业板
300670.SZ,300670,大烨智能,江苏,电气设备,20170703,,L,SZSE,创业板
300669.SZ,300669,沪宁股份,浙江,运输设备,20170629,,L,SZSE,创业板
300668.SZ,300668,杰恩股份,深圳,装修装饰,20170619,,L,SZSE,创业板
300667.SZ,300667,必创科技,北京,电器仪表,20170619,,L,SZSE,创业板
300666.SZ,300666,江丰电子,浙江,半导体,20170615,,L,SZSE,创业板
300665.SZ,300665,飞鹿股份,湖南,染料涂料,20170613,,L,SZSE,创业板
300664.SZ,300664,鹏鹞环保,江苏,环境保护,20180105,,L,SZSE,创业板
300663.SZ,300663,科蓝软件,北京,软件服务,20170608,,L,SZSE,创业板
