engine,birth_model,factor_id,partition,year,market_phase,sample_count,available_count,null_count,null_rate,activation_rate,raw_direction_positive,raw_direction_neutral,raw_direction_negative,mean_normalized,std_normalized,p25_normalized,p50_normalized,p75_normalized,p95_normalized,mean_rule_score,std_rule_score,unique_value_count,dominant_share,calibrated_positive,calibrated_neutral,calibrated_negative,mean_rank_score,calibration_status,flags
bazi,ipo_approx_v1,B_DAY_007,TRAIN,2014,2010_2014,372,372,0,0.0,1.0,0,0,372,0.716398,0.248065,0.5,0.5,1.0,1.0,7.163978,2.480651,2,0.567204,161,211,0,86.025571,"{""ok"": 372}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_DAY_007,TRAIN,2015,2015_2019,384,384,0,0.0,0.351562,0,249,135,0.207031,0.303552,0.0,0.0,0.5,1.0,2.070312,3.035517,3,0.648438,24,360,0,49.391074,"{""ok"": 384}",
bazi,ipo_approx_v1,B_DAY_007,TRAIN,2016,2015_2019,399,399,0,0.0,0.255639,0,297,102,0.140351,0.25133,0.0,0.0,0.5,0.5,1.403509,2.513299,3,0.744361,10,389,0,44.28359,"{""ok"": 399}",
bazi,ipo_approx_v1,B_DAY_007,TRAIN,2017,2015_2019,410,410,0,0.0,0.22439,0,318,92,0.120732,0.233365,0.0,0.0,0.0,0.5,1.207317,2.333648,3,0.77561,7,403,0,42.695381,"{""ok"": 410}",
bazi,ipo_approx_v1,B_DAY_007,TRAIN,2018,2015_2019,433,433,0,0.0,0.413395,0,254,179,0.235566,0.302276,0.0,0.0,0.5,1.0,2.355658,3.022764,3,0.586605,25,408,0,52.1637,"{""ok"": 433}",
bazi,ipo_approx_v1,B_DAY_007,VALIDATION,2019,2015_2019,438,438,0,0.0,0.445205,0,243,195,0.261416,0.318456,0.0,0.0,0.5,1.0,2.614155,3.184557,3,0.554795,34,404,0,53.991878,"{""ok"": 438}",
bazi,ipo_approx_v1,B_DAY_007,VALIDATION,2020,2020_2021,443,443,0,0.0,0.248307,0,333,110,0.137698,0.252142,0.0,0.0,0.0,0.5,1.376975,2.521422,3,0.751693,12,431,0,43.981079,"{""ok"": 443}",
bazi,ipo_approx_v1,B_DAY_007,VALIDATION,2021,2020_2021,459,459,0,0.0,0.267974,0,336,123,0.148148,0.257744,0.0,0.0,0.5,0.5,1.481481,2.577444,3,0.732026,13,446,0,44.912407,"{""ok"": 459}",
bazi,ipo_approx_v1,B_DAY_007,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,0,474,0.675105,0.23877,0.5,0.5,1.0,1.0,6.751055,2.387699,2,0.649789,166,308,0,84.540332,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_DAY_008,OOS,2023,2022_2026,483,483,0,0.0,0.269151,0,353,130,0.148033,0.256313,0.0,0.0,0.5,0.5,1.480331,2.56313,3,0.730849,130,353,0,52.140771,"{""ok"": 483}",
bazi,ipo_approx_v1,B_DAY_008,OOS,2024,2022_2026,490,490,0,0.0,0.214286,0,385,105,0.121429,0.24572,0.0,0.0,0.0,0.5,1.214286,2.4572,3,0.785714,105,385,0,49.474607,"{""ok"": 490}",
bazi,ipo_approx_v1,B_DAY_008,OOS,2025,2022_2026,493,493,0,0.0,0.275862,0,357,136,0.153144,0.261669,0.0,0.0,0.5,0.5,1.53144,2.616692,3,0.724138,136,357,0,52.50898,"{""ok"": 493}",
bazi,ipo_approx_v1,B_DAY_008,OOS,2026,2022_2026,997,997,0,0.0,0.184554,0,813,184,0.100802,0.22094,0.0,0.0,0.0,0.5,1.008024,2.209403,3,0.815446,184,813,0,47.889025,"{""ok"": 997}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2010,2010_2014,291,291,0,0.0,0.171821,0,241,50,0.099656,0.232007,0.0,0.0,0.0,0.5,0.996564,2.320075,3,0.828179,50,241,0,47.384292,"{""ok"": 291}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2011,2010_2014,326,326,0,0.0,0.177914,0,268,58,0.093558,0.206781,0.0,0.0,0.0,0.5,0.935583,2.06781,3,0.822086,58,268,0,47.475136,"{""ok"": 326}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2012,2010_2014,353,353,0,0.0,0.203966,0,281,72,0.114731,0.238981,0.0,0.0,0.0,0.5,1.147309,2.38981,3,0.796034,72,281,0,48.934729,"{""ok"": 353}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2013,2010_2014,371,371,0,0.0,0.28841,0,264,107,0.157682,0.260071,0.0,0.0,0.5,0.5,1.576819,2.600707,3,0.71159,107,264,0,53.083666,"{""ok"": 371}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2014,2010_2014,372,372,0,0.0,0.188172,0,302,70,0.098118,0.208761,0.0,0.0,0.0,0.5,0.981183,2.087615,3,0.811828,70,302,0,47.964227,"{""ok"": 372}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2015,2015_2019,384,384,0,0.0,0.25,0,288,96,0.136719,0.248085,0.0,0.0,0.125,0.5,1.367188,2.480854,3,0.75,96,288,0,51.164154,"{""ok"": 384}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2016,2015_2019,399,399,0,0.0,0.275689,0,289,110,0.154135,0.264151,0.0,0.0,0.5,0.5,1.541353,2.641507,3,0.724311,110,289,0,52.524956,"{""ok"": 399}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2017,2015_2019,410,410,0,0.0,0.209756,0,324,86,0.117073,0.239092,0.0,0.0,0.0,0.5,1.170732,2.39092,3,0.790244,86,324,0,49.205546,"{""ok"": 410}",
bazi,ipo_approx_v1,B_DAY_008,TRAIN,2018,2015_2019,433,433,0,0.0,0.249423,0,325,108,0.13164,0.235685,0.0,0.0,0.0,0.5,1.316397,2.356852,3,0.750577,108,325,0,51.027295,"{""ok"": 433}",
bazi,ipo_approx_v1,B_DAY_008,VALIDATION,2019,2015_2019,438,438,0,0.0,0.278539,0,316,122,0.15411,0.261345,0.0,0.0,0.5,0.5,1.541096,2.613449,3,0.721461,122,316,0,52.63152,"{""ok"": 438}",
bazi,ipo_approx_v1,B_DAY_008,VALIDATION,2020,2020_2021,443,443,0,0.0,0.268623,0,324,119,0.146727,0.253762,0.0,0.0,0.5,0.5,1.467269,2.537624,3,0.731377,119,324,0,52.091298,"{""ok"": 443}",
bazi,ipo_approx_v1,B_DAY_008,VALIDATION,2021,2020_2021,459,459,0,0.0,0.189542,0,372,87,0.106754,0.232553,0.0,0.0,0.0,0.5,1.067538,2.325531,3,0.810458,87,372,0,48.211537,"{""ok"": 459}",
bazi,ipo_approx_v1,B_DAY_008,VALIDATION,2022,2022_2026,474,474,0,0.0,1.0,0,0,474,0.593882,0.195468,0.5,0.5,0.5,1.0,5.938819,1.95468,2,0.812236,474,0,0,89.729517,"{""ok"": 474}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_MONTH_001,OOS,2023,2022_2026,483,483,0,0.0,0.890269,341,53,89,0.35528,0.677673,0.0,0.6,1.0,1.0,7.006211,3.063295,5,0.445135,126,357,0,60.947786,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_001,OOS,2024,2022_2026,490,490,0,0.0,0.867347,260,65,165,0.108163,0.787306,-0.8,0.6,0.6,1.0,7.228571,3.286086,5,0.287755,119,371,0,53.791432,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_001,OOS,2025,2022_2026,493,493,0,0.0,0.864097,207,67,219,-0.122515,0.784867,-1.0,0.0,0.6,1.0,7.204868,3.330174,5,0.330629,58,435,0,44.50984,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_001,OOS,2026,2022_2026,997,997,0,0.0,0.847543,356,152,489,-0.201605,0.797283,-1.0,0.0,0.6,1.0,7.424273,3.529783,5,0.398195,140,857,0,41.961839,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2010,2010_2014,291,291,0,0.0,0.886598,124,33,134,-0.136082,0.792489,-1.0,0.0,0.6,1.0,7.381443,3.160456,5,0.343643,33,258,0,44.131111,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2011,2010_2014,326,326,0,0.0,0.822086,92,58,176,-0.297546,0.787084,-1.0,-0.8,0.6,1.0,7.515337,3.765194,5,0.46319,47,279,0,38.684022,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2012,2010_2014,353,353,0,0.0,0.832861,177,59,117,0.05779,0.792904,-1.0,0.6,0.6,1.0,7.070822,3.614691,5,0.29745,72,281,0,50.301442,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2013,2010_2014,371,371,0,0.0,0.886792,259,42,70,0.344474,0.682001,0.0,0.6,1.0,1.0,6.981132,3.089156,5,0.442049,95,276,0,60.549102,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2014,2010_2014,372,372,0,0.0,0.860215,202,52,118,0.137634,0.781306,-0.8,0.6,1.0,1.0,7.182796,3.348399,5,0.287634,95,277,0,54.718189,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2015,2015_2019,384,384,0,0.0,0.848958,164,58,162,-0.09375,0.780415,-1.0,0.0,0.6,1.0,7.0625,3.431729,5,0.3125,48,336,0,45.423093,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2016,2015_2019,399,399,0,0.0,0.829574,121,68,210,-0.26416,0.802818,-1.0,-0.8,0.6,1.0,7.58396,3.712987,5,0.451128,65,334,0,39.983119,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2017,2015_2019,410,410,0,0.0,0.85122,216,61,133,0.081951,0.794797,-1.0,0.6,0.6,1.0,7.180488,3.48684,5,0.317073,86,324,0,51.173128,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_001,TRAIN,2018,2015_2019,433,433,0,0.0,0.889145,307,48,78,0.363972,0.674259,0.0,0.6,1.0,1.0,7.011547,3.076547,5,0.441109,116,317,0,61.304501,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_001,VALIDATION,2019,2015_2019,438,438,0,0.0,0.863014,233,60,145,0.115982,0.786657,-0.8,0.6,0.6,1.0,7.214612,3.325866,5,0.283105,109,329,0,54.038477,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_001,VALIDATION,2020,2020_2021,443,443,0,0.0,0.860045,187,62,194,-0.116479,0.782023,-1.0,0.0,0.6,1.0,7.151242,3.355574,5,0.327314,51,392,0,44.62539,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_001,VALIDATION,2021,2020_2021,459,459,0,0.0,0.830065,134,78,247,-0.284532,0.799236,-1.0,-0.8,0.6,1.0,7.620915,3.712965,5,0.464052,73,386,0,39.274051,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_001,VALIDATION,2022,2022_2026,474,474,0,0.0,0.85654,248,68,158,0.072574,0.801246,-1.0,0.6,0.6,1.0,7.257384,3.456342,5,0.310127,101,373,0,50.953632,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_002,OOS,2023,2022_2026,483,483,0,0.0,0.890269,341,53,89,0.35528,0.677673,0.0,0.6,1.0,1.0,7.006211,3.063295,5,0.445135,0,394,89,50.234353,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_002,OOS,2024,2022_2026,490,490,0,0.0,0.891837,347,53,90,0.357959,0.677741,0.0,0.6,1.0,1.0,7.02449,3.054283,5,0.444898,0,400,90,50.381087,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_002,OOS,2025,2022_2026,493,493,0,0.0,0.892495,349,53,91,0.357404,0.678391,0.0,0.6,1.0,1.0,7.030426,3.048571,5,0.444219,0,402,91,50.388305,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_002,OOS,2026,2022_2026,997,997,0,0.0,0.873621,615,126,256,0.218857,0.754295,-0.8,0.6,0.6,1.0,7.139418,3.266235,5,0.376128,0,741,256,45.64412,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2010,2010_2014,291,291,0,0.0,0.886598,204,33,54,0.348454,0.678098,0.0,0.6,1.0,1.0,6.962199,3.086447,5,0.446735,0,237,54,49.84691,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2011,2010_2014,326,326,0,0.0,0.886503,228,37,61,0.347853,0.682875,0.0,0.6,1.0,1.0,7.0,3.101364,5,0.43865,0,265,61,49.96927,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2012,2010_2014,353,353,0,0.0,0.88102,246,42,65,0.349575,0.678615,0.0,0.6,1.0,1.0,6.951841,3.137104,5,0.436261,0,288,65,49.962755,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2013,2010_2014,371,371,0,0.0,0.886792,259,42,70,0.344474,0.682001,0.0,0.6,1.0,1.0,6.981132,3.089156,5,0.442049,0,301,70,49.780266,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2014,2010_2014,372,372,0,0.0,0.887097,260,42,70,0.345161,0.68121,0.0,0.6,1.0,1.0,6.978495,3.08541,5,0.443548,0,302,70,49.786291,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2015,2015_2019,384,384,0,0.0,0.885417,267,44,73,0.341667,0.682442,0.0,0.6,1.0,1.0,6.96875,3.096205,5,0.440104,0,311,73,49.67676,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2016,2015_2019,399,399,0,0.0,0.887218,280,45,74,0.352381,0.677742,0.0,0.6,1.0,1.0,6.982456,3.082972,5,0.441103,0,325,74,50.130868,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2017,2015_2019,410,410,0,0.0,0.887805,288,46,76,0.351707,0.677627,0.0,0.6,1.0,1.0,6.980488,3.07758,5,0.443902,0,334,76,50.061907,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_002,TRAIN,2018,2015_2019,433,433,0,0.0,0.889145,307,48,78,0.363972,0.674259,0.0,0.6,1.0,1.0,7.011547,3.076547,5,0.441109,0,355,78,50.635709,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_002,VALIDATION,2019,2015_2019,438,438,0,0.0,0.888128,311,49,78,0.367123,0.672178,0.0,0.6,1.0,1.0,7.004566,3.084616,5,0.440639,0,360,78,50.748112,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_002,VALIDATION,2020,2020_2021,443,443,0,0.0,0.889391,315,49,79,0.36614,0.671885,0.0,0.6,1.0,1.0,7.002257,3.071913,5,0.444695,0,364,79,50.659353,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_002,VALIDATION,2021,2020_2021,459,459,0,0.0,0.888889,325,51,83,0.359913,0.673877,0.0,0.6,1.0,1.0,6.989107,3.072254,5,0.446623,0,376,83,50.360661,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_002,VALIDATION,2022,2022_2026,474,474,0,0.0,0.890295,337,52,85,0.362869,0.672483,0.0,0.6,1.0,1.0,6.995781,3.06173,5,0.449367,0,389,85,50.457482,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_003,OOS,2023,2022_2026,483,483,0,0.0,0.73913,0,483,0,0.73913,0.439564,0.0,1.0,1.0,1.0,7.391304,4.395642,2,0.73913,0,357,126,43.260804,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_003,OOS,2024,2022_2026,490,490,0,0.0,0.922449,0,490,0,0.922449,0.267737,1.0,1.0,1.0,1.0,9.22449,2.677371,2,0.922449,0,452,38,52.426732,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_003,OOS,2025,2022_2026,493,493,0,0.0,0.957404,0,493,0,0.957404,0.20215,1.0,1.0,1.0,1.0,9.574037,2.021504,2,0.957404,0,472,21,54.174465,"{""ok"": 493}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_MONTH_003,OOS,2026,2022_2026,997,997,0,0.0,0.919759,0,997,0,0.919759,0.271802,1.0,1.0,1.0,1.0,9.197593,2.718019,2,0.919759,0,917,80,52.292247,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2010,2010_2014,291,291,0,0.0,0.962199,0,291,0,0.962199,0.191042,1.0,1.0,1.0,1.0,9.621993,1.910424,2,0.962199,0,280,11,54.414248,"{""ok"": 291}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2011,2010_2014,326,326,0,0.0,0.892638,0,326,0,0.892638,0.310049,1.0,1.0,1.0,1.0,8.92638,3.100488,2,0.892638,0,291,35,50.936185,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2012,2010_2014,353,353,0,0.0,0.895184,0,353,0,0.895184,0.306751,1.0,1.0,1.0,1.0,8.951841,3.067508,2,0.895184,0,316,37,51.06349,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2013,2010_2014,371,371,0,0.0,0.733154,0,371,0,0.733154,0.442909,0.0,1.0,1.0,1.0,7.331536,4.429087,2,0.733154,0,272,99,42.961965,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2014,2010_2014,372,372,0,0.0,0.916667,0,372,0,0.916667,0.276758,1.0,1.0,1.0,1.0,9.166667,2.767576,2,0.916667,0,341,31,52.137616,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2015,2015_2019,384,384,0,0.0,0.955729,0,384,0,0.955729,0.205965,1.0,1.0,1.0,1.0,9.557292,2.059646,2,0.955729,0,367,17,54.090741,"{""ok"": 384}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2016,2015_2019,399,399,0,0.0,0.897243,0,399,0,0.897243,0.304022,1.0,1.0,1.0,1.0,8.972431,3.040223,2,0.897243,0,358,41,51.166438,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2017,2015_2019,410,410,0,0.0,0.907317,0,410,0,0.907317,0.290342,1.0,1.0,1.0,1.0,9.073171,2.903419,2,0.907317,0,372,38,51.670136,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_003,TRAIN,2018,2015_2019,433,433,0,0.0,0.741339,0,433,0,0.741339,0.438405,0.0,1.0,1.0,1.0,7.413395,4.384052,2,0.741339,0,321,112,43.371257,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_003,VALIDATION,2019,2015_2019,438,438,0,0.0,0.922374,0,438,0,0.922374,0.267887,1.0,1.0,1.0,1.0,9.223744,2.678874,2,0.922374,0,404,34,52.423004,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_003,VALIDATION,2020,2020_2021,443,443,0,0.0,0.961625,0,443,0,0.961625,0.192316,1.0,1.0,1.0,1.0,9.616253,1.923164,2,0.961625,0,426,17,54.385547,"{""ok"": 443}",LOW_DISCRIMINATION_FACTOR(>95%)
bazi,ipo_approx_v1,B_MONTH_003,VALIDATION,2021,2020_2021,459,459,0,0.0,0.891068,0,459,0,0.891068,0.311894,1.0,1.0,1.0,1.0,8.910675,3.118944,2,0.891068,0,409,50,50.85766,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_003,VALIDATION,2022,2022_2026,474,474,0,0.0,0.907173,0,474,0,0.907173,0.290496,1.0,1.0,1.0,1.0,9.07173,2.904964,2,0.907173,0,430,44,51.662933,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_004,OOS,2023,2022_2026,483,483,0,0.0,0.182195,0,483,0,0.182195,0.386405,0.0,0.0,0.0,1.0,1.821946,3.864051,2,0.817805,0,483,0,42.8923,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_004,OOS,2024,2022_2026,490,490,0,0.0,0.402041,0,490,0,0.402041,0.490811,0.0,0.0,1.0,1.0,4.020408,4.908112,2,0.597959,0,490,0,53.88461,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_004,OOS,2025,2022_2026,493,493,0,0.0,0.375254,0,493,0,0.375254,0.48468,0.0,0.0,1.0,1.0,3.752535,4.846801,2,0.624746,0,493,0,52.545247,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_004,OOS,2026,2022_2026,997,997,0,0.0,0.549649,0,997,0,0.549649,0.497779,0.0,1.0,1.0,1.0,5.496489,4.977786,2,0.549649,0,997,0,61.265017,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2010,2010_2014,291,291,0,0.0,0.357388,0,291,0,0.357388,0.480056,0.0,0.0,1.0,1.0,3.573883,4.800561,2,0.642612,0,291,0,51.651985,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2011,2010_2014,326,326,0,0.0,0.349693,0,326,0,0.349693,0.477606,0.0,0.0,1.0,1.0,3.496933,4.776061,2,0.650307,0,326,0,51.267232,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2012,2010_2014,353,353,0,0.0,0.354108,0,353,0,0.354108,0.478921,0.0,0.0,1.0,1.0,3.541076,4.789209,2,0.645892,0,353,0,51.487952,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2013,2010_2014,371,371,0,0.0,0.185984,0,371,0,0.185984,0.389619,0.0,0.0,0.0,1.0,1.859838,3.896191,2,0.814016,0,371,0,43.081761,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2014,2010_2014,372,372,0,0.0,0.400538,0,372,0,0.400538,0.490667,0.0,0.0,1.0,1.0,4.005376,4.906673,2,0.599462,0,372,0,53.809451,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2015,2015_2019,384,384,0,0.0,0.375,0,384,0,0.375,0.484755,0.0,0.0,1.0,1.0,3.75,4.847545,2,0.625,0,384,0,52.53257,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2016,2015_2019,399,399,0,0.0,0.383459,0,399,0,0.383459,0.486839,0.0,0.0,1.0,1.0,3.834586,4.868389,2,0.616541,0,399,0,52.955502,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2017,2015_2019,410,410,0,0.0,0.356098,0,410,0,0.356098,0.47943,0.0,0.0,1.0,1.0,3.560976,4.794296,2,0.643902,0,410,0,51.587448,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_004,TRAIN,2018,2015_2019,433,433,0,0.0,0.182448,0,433,0,0.182448,0.38666,0.0,0.0,0.0,1.0,1.82448,3.866601,2,0.817552,0,433,0,42.904971,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_004,VALIDATION,2019,2015_2019,438,438,0,0.0,0.39726,0,438,0,0.39726,0.48989,0.0,0.0,1.0,1.0,3.972603,4.898903,2,0.60274,0,438,0,53.645583,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_004,VALIDATION,2020,2020_2021,443,443,0,0.0,0.370203,0,443,0,0.370203,0.483405,0.0,0.0,1.0,1.0,3.702032,4.834049,2,0.629797,0,443,0,52.292728,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_004,VALIDATION,2021,2020_2021,459,459,0,0.0,0.363834,0,459,0,0.363834,0.481627,0.0,0.0,1.0,1.0,3.638344,4.816267,2,0.636166,0,459,0,51.974291,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_004,VALIDATION,2022,2022_2026,474,474,0,0.0,0.350211,0,474,0,0.350211,0.47754,0.0,0.0,1.0,1.0,3.50211,4.775399,2,0.649789,0,474,0,51.293118,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_005,OOS,2023,2022_2026,483,483,0,0.0,0.186335,0,483,0,0.186335,0.389781,0.0,0.0,0.0,1.0,1.863354,3.897808,2,0.813665,0,483,0,42.320664,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_005,OOS,2024,2022_2026,490,490,0,0.0,0.383673,0,490,0,0.383673,0.486777,0.0,0.0,1.0,1.0,3.836735,4.867769,2,0.616327,0,490,0,52.187567,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_005,OOS,2025,2022_2026,493,493,0,0.0,0.391481,0,493,0,0.391481,0.488577,0.0,0.0,1.0,1.0,3.914807,4.885773,2,0.608519,0,493,0,52.57793,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_005,OOS,2026,2022_2026,997,997,0,0.0,0.603811,0,997,0,0.603811,0.48935,0.0,1.0,1.0,1.0,6.038114,4.893499,2,0.603811,0,997,0,63.194465,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2010,2010_2014,291,291,0,0.0,0.371134,0,291,0,0.371134,0.48394,0.0,0.0,1.0,1.0,3.71134,4.839405,2,0.628866,0,291,0,51.560594,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2011,2010_2014,326,326,0,0.0,0.395706,0,326,0,0.395706,0.489753,0.0,0.0,1.0,1.0,3.957055,4.897534,2,0.604294,0,326,0,52.789169,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2012,2010_2014,353,353,0,0.0,0.371105,0,353,0,0.371105,0.483786,0.0,0.0,1.0,1.0,3.711048,4.837862,2,0.628895,0,353,0,51.559134,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2013,2010_2014,371,371,0,0.0,0.183288,0,371,0,0.183288,0.387425,0.0,0.0,0.0,1.0,1.832884,3.874253,2,0.816712,0,371,0,42.168314,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2014,2010_2014,372,372,0,0.0,0.387097,0,372,0,0.387097,0.487742,0.0,0.0,1.0,1.0,3.870968,4.877421,2,0.612903,0,372,0,52.358732,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2015,2015_2019,384,384,0,0.0,0.398438,0,384,0,0.398438,0.490215,0.0,0.0,1.0,1.0,3.984375,4.902151,2,0.601562,0,384,0,52.925768,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2016,2015_2019,399,399,0,0.0,0.408521,0,399,0,0.408521,0.492178,0.0,0.0,1.0,1.0,4.085213,4.921776,2,0.591479,0,399,0,53.429959,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2017,2015_2019,410,410,0,0.0,0.380488,0,410,0,0.380488,0.4861,0.0,0.0,1.0,1.0,3.804878,4.860999,2,0.619512,0,410,0,52.028284,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_005,TRAIN,2018,2015_2019,433,433,0,0.0,0.191686,0,433,0,0.191686,0.394083,0.0,0.0,0.0,1.0,1.916859,3.940826,2,0.808314,0,433,0,42.588189,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_005,VALIDATION,2019,2015_2019,438,438,0,0.0,0.388128,0,438,0,0.388128,0.487881,0.0,0.0,1.0,1.0,3.881279,4.878812,2,0.611872,0,438,0,52.410286,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_005,VALIDATION,2020,2020_2021,443,443,0,0.0,0.388262,0,443,0,0.388262,0.487906,0.0,0.0,1.0,1.0,3.882619,4.879057,2,0.611738,0,443,0,52.416986,"{""ok"": 443}",
